word,neg_docs_with_word,pos_docs_with_word,neg_docs_without_word,pos_docs_without_word,neg_rate,pos_rate,doc_freq_total,odds_ratio_neg_vs_pos,log2_odds_neg_vs_pos,chi_square_df1,p_value,n_negative_docs,n_positive_docs,favours,p_value_fdr_bh,significant_5pct
repetitive,75,87,1382,8246,0.05147563486616335,0.010440417616704669,162,5.146872642727978,2.363696084083595,128.32344293788194,9.536403849734165e-30,1457,8333,negative,1.1053935940604905e-27,True
pay,51,38,1406,8295,0.035003431708991076,0.004560182407296292,89,7.8894972784059165,2.9799333741224348,127.59073007791953,1.3794816692822642e-29,1457,8333,negative,1.5323742209610484e-27,True
toilet,22,0,1435,8333,0.015099519560741249,0.0,22,261.2382445141066,8.029222308450432,126.10768455483624,2.9124295289214834e-29,1457,8333,negative,3.10581484964187e-27,True
reason,69,75,1388,8258,0.04735758407687028,0.009000360014400577,144,5.475113694086,2.452888923470156,125.90072025518005,3.232573229678782e-29,1457,8333,negative,3.314630857816782e-27,True
point,153,313,1304,8020,0.10501029512697323,0.03756150246009841,466,3.0104276510643135,1.5899684458704628,124.45255133559752,6.706375062972491e-29,1457,8333,negative,6.621924414031356e-27,True
currency,30,8,1427,8325,0.02059025394646534,0.0009600384015360614,38,20.927392603275987,4.387320668657185,123.59943137331575,1.0308868046645484e-28,1457,8333,negative,9.815515075841737e-27,True
sure,137,264,1320,8069,0.09402882635552505,0.03168126725069003,401,3.1767661186939415,1.6675588792169946,122.7209828826611,1.6050489550115032e-28,1457,8333,negative,1.4755381082967818e-26,True
streamed,21,0,1436,8333,0.014413177762525738,0.0,21,249.4538809606683,7.962629304497512,120.36319488067285,5.267704075375951e-28,1457,8333,negative,4.530225504823318e-26,True
shit,21,0,1436,8333,0.014413177762525738,0.0,21,249.4538809606683,7.962629304497512,120.36319488067285,5.267704075375951e-28,1457,8333,negative,4.530225504823318e-26,True
refunded,23,2,1434,8331,0.015785861358956762,0.00024000960038401536,25,54.59470198675497,5.7706890499099295,117.66855310100173,2.0492393520687702e-27,1457,8333,negative,1.7072725351922942e-25,True
mana,25,4,1432,8329,0.017158544955387784,0.0004800192007680307,29,32.94973821989529,5.042195098197802,116.80639878294119,3.1650302099757057e-27,1457,8333,negative,2.5569607696349185e-25,True
until,103,169,1354,8164,0.07069320521619767,0.0202808112324493,272,3.6806221150736484,1.8799496376072171,116.68194619250728,3.370001356194844e-27,1457,8333,negative,2.642477534004545e-25,True
cannot,65,72,1392,8261,0.04461221688400824,0.008640345613824553,137,5.36002723952207,2.4222403324411728,116.30190091634199,4.081808380768807e-27,1457,8333,negative,3.1091717551798973e-25,True
yusano,20,0,1437,8333,0.013726835964310227,0.0,20,237.68591304347825,7.892912591226922,114.61988115117153,9.532557376159004e-27,1457,8333,negative,6.353449491209977e-25,True
atri,20,0,1437,8333,0.013726835964310227,0.0,20,237.68591304347825,7.892912591226922,114.61988115117153,9.532557376159004e-27,1457,8333,negative,6.353449491209977e-25,True
